prioridad,tiempo_resolucion_horas,reaperturas_contador,costo_reparacion_usd,satisfaccion_cliente,encuesta_respondida,carga_tecnico,ticket_reabierto,costo_por_hora_resolucion,canal_ingreso_Correo Electrónico,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,subcategoria_Contraseña,subcategoria_Disco Duro,subcategoria_ERP Login,subcategoria_Office 365,subcategoria_Pantalla,subcategoria_VPN,subcategoria_Wi-Fi,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Diaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Perez,tecnico_asignado_Maria Lopez,franja_horaria_ingreso_Mañana,franja_horaria_ingreso_Noche,franja_horaria_ingreso_Tarde,dia_semana_ingreso_Jueves,dia_semana_ingreso_Lunes,dia_semana_ingreso_Martes,dia_semana_ingreso_Miércoles,dia_semana_ingreso_Sábado,dia_semana_ingreso_Viernes,rango_tiempo_resolucion_Normal,rango_tiempo_resolucion_Lento,rango_tiempo_resolucion_Crítico,sla_cumplido
2.0,0.5148051171577049,0,-0.37453146840906226,-0.45597753351432074,1,-0.1294095338917753,0,-0.12064550761528668,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3.0,0.4108198893060368,0,-1.286825050836921,0.425003519196753,0,-1.465529287633126,0,-0.12751070066316036,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
0.0,0.5967934698869048,0,-0.5361651165650247,-2.217939638936468,1,-0.7020322854952114,0,-0.1223910942435003,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
3.0,2.261890259460412,0,1.3929662849913467,0.425003519196753,1,-0.7020322854952114,0,-0.1197317105884366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
2.0,1.8366173404260253,1,1.6433458421496387,0.425003519196753,1,1.1430854696714159,1,-0.11688488138940366,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2.0,-0.35273830623297553,0,-1.1222591373127089,1.3059845719078267,1,1.1430854696714159,0,-0.1204697774178155,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.0,-0.4250613653477575,1,0.4004842210644175,1.3059845719078267,1,-0.320283784426254,1,-0.09197805473448994,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0.0,-0.555709472135751,0,1.6422088412925628,1.3059845719078267,1,1.1430854696714159,0,-0.055988510292394496,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2.0,-1.0269758573352983,0,-1.647074796079014,1.3059845719078267,1,1.1430854696714159,0,-0.1127727947685783,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3.0,0.6007929017273536,0,1.0519857121691796,0.425003519196753,1,1.4612092205622138,0,-0.11058202497343772,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
3.0,-1.0683033196866023,0,1.7234146393479643,0.425003519196753,1,1.1430854696714159,0,0.42466872583074733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2.0,-0.4097302099593705,0,1.7415468109108139,0.425003519196753,1,-0.320283784426254,0,-0.0692151364887245,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3.0,2.4798592947648697,0,0.356021503337694,0.425003519196753,1,-0.320283784426254,0,-0.1241952576042043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3.0,-1.0942996266495195,0,0.5909019435495239,0.425003519196753,1,1.4612092205622138,0,0.4193265278276238,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,-0.7670127877061279,0,0.0665650219861982,-0.45597753351432074,1,-0.320283784426254,0,-0.06766871075097822,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.0,0.442815344029627,0,-1.4244021545431622,-2.217939638936468,1,1.4612092205622138,0,-0.12872909669896046,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3.0,0.45681335547119756,0,-0.5472957565342986,-0.45597753351432074,1,1.4612092205622138,0,-0.1216413120676233,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2.0,-0.35273830623297553,0,-1.083960161074347,-2.217939638936468,1,-0.1294095338917753,0,-0.11984886405341737,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.6254560647434544,0,-1.7532946129900966,0.425003519196753,1,-0.320283784426254,0,-0.13148220312600878,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0.0,-0.747015628503884,1,1.2193043646105237,0.425003519196753,1,-0.7020322854952114,1,-0.03367077521355602,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0,-1.0283090012821146,0,-1.2406867528997694,0.425003519196753,1,1.1430854696714159,0,-0.06955488153716877,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3.0,-0.3634034578075056,0,-0.9551200113224821,1.3059845719078267,1,-1.465529287633126,0,-0.1175526561397941,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0.0,-0.715686745753702,1,0.7358994739019478,-0.45597753351432074,1,-0.1294095338917753,1,-0.05521529742352135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,-0.15976571993132196,0,-0.1545517236399702,0.425003519196753,1,1.4612092205622138,0,-0.10999625764853382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2.0,1.3306892126092553,0,0.6606180487334175,1.3059845719078267,1,-0.320283784426254,0,-0.11895849771956345,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3.0,-0.9889812548510349,2,-1.3494797822768665,0.425003519196753,1,1.1430854696714159,1,-0.09339561166075738,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,-1.1516248163626186,1,0.26278743305743146,-0.45597753351432074,1,-0.320283784426254,1,-0.10717285914249705,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.21575776569760496,0,0.6469141962981284,0.425003519196753,1,-0.7020322854952114,0,-0.09749598293508466,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,-0.9203243415899975,0,-1.1287220895529326,0.425003519196753,1,-0.320283784426254,0,-0.0924232379014169,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,-0.4210619335073087,0,-0.21505213766650785,0.425003519196753,1,-0.7020322854952114,0,-0.10318964133315053,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3.0,-0.6163675217158907,1,0.5392581677781075,0.425003519196753,1,1.1430854696714159,1,-0.0742644508293961,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0.0,-0.7083544540462124,1,-1.650066903597636,1.3059845719078267,1,-0.320283784426254,1,-0.12672577244778913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3.0,0.8167622211115876,1,0.6570873618614432,0.425003519196753,1,1.1430854696714159,1,-0.11556104723512085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2.0,-1.0949661986229275,0,-0.08890488468140256,-1.3369585862253945,1,1.4612092205622138,0,0.26924122384074733,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,-0.9429877886858741,0,-0.2553259048671602,0.425003519196753,1,-1.465529287633126,0,-0.033483329669586774,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,-1.0949661986229275,0,1.6852951895607198,-2.217939638936468,1,-0.320283784426254,0,0.6778725096937059,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.0,-0.34307301261855755,0,-1.1415881518830073,0.425003519196753,1,-0.7020322854952114,0,-0.12092667593124054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0.0,-1.0703030356068268,1,1.2281011607152728,0.425003519196753,1,1.4612092205622138,1,0.35887533989754167,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1.0,-0.5550429001623428,0,-1.1460763131609404,-2.217939638936468,1,-0.320283784426254,0,-0.11707232693337291,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3.0,0.8667551191171973,0,0.49533402940473614,1.3059845719078267,1,-0.7020322854952114,0,-0.1170137502008825,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3.0,1.8586142155484935,0,-0.9209501434598185,-0.45597753351432074,1,-0.320283784426254,0,-0.1281081833345623,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2.0,2.4798592947648697,3,-0.17699253002963547,1.3059845719078267,1,-0.7020322854952114,1,-0.12611657442988908,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0.0,0.29150350606598147,0,-0.3534670314779632,-1.3369585862253945,1,1.1430854696714159,0,-0.11868904475010766,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2.0,0.10219706561807274,0,0.19923506936189936,1.3059845719078267,1,-0.320283784426254,0,-0.11092177002188199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2.0,0.010210133287750943,0,0.8928055921784872,0.425003519196753,1,1.1430854696714159,0,-0.101455770051435,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,-1.1009653463836007,0,0.43357693022037735,-0.45597753351432074,1,1.4612092205622138,0,0.45135628515336895,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,-0.9236572014570383,0,-0.6510022031297384,1.3059845719078267,1,1.4612092205622138,0,-0.06449385184999909,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,0.3314978244704693,0,-1.6114088744570394,-2.217939638936468,1,1.4612092205622138,0,-0.13012322293223172,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.0,-1.0296421452289308,0,1.1734652774252343,-1.3369585862253945,1,-0.7020322854952114,0,0.18938942210984802,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,0.12286079679372489,0,-0.03971463707525647,-0.45597753351432074,1,-1.465529287633126,0,-0.11371002248842453,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
0.0,-0.6110349459286256,1,-1.6862115624225904,0.425003519196753,0,-1.465529287633126,1,-0.1285533665014893,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
2.0,-0.797675098482902,0,0.36427972008909076,0.425003519196753,1,1.1430854696714159,0,-0.05111492614919408,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,-0.8383359888607977,0,1.2679560328633181,-2.217939638936468,1,-0.1294095338917753,0,-0.002964852042093735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1.3266897807688065,0,1.6043287601068075,-2.217939638936468,1,-0.320283784426254,0,-0.11396776011138225,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1.0,-0.5243805893855688,1,0.3617663497734485,0.425003519196753,0,1.4612092205622138,1,-0.08643669584089908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0.0,-0.07511107930848969,0,-1.0358470721749047,1.3059845719078267,1,1.4612092205622138,0,-0.12241452493649645,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,0.8967508579205631,0,-0.025651731737732768,-1.3369585862253945,1,1.1430854696714159,0,-0.12055178484330206,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,-0.8123396818978806,0,1.519652117329804,0.425003519196753,1,-0.7020322854952114,0,-0.0031757282790591296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.0,-0.9703172395956073,1,1.6935534063121165,0.425003519196753,1,-0.7020322854952114,1,0.12163957331146329,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1.0,-1.1102973540113144,0,0.6964634968065092,0.425003519196753,1,-0.7020322854952114,0,0.6660985864631376,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.24684318384763693,2,-0.4455641009011494,0.425003519196753,0,-1.465529287633126,1,-0.11912251257053655,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2.0,2.4798592947648697,0,-1.181323339730308,0.425003519196753,1,-0.1294095338917753,0,-0.1297249011512971,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.0,-0.33440757696425194,0,-0.042108323090153964,0.425003519196753,1,1.4612092205622138,0,-0.10348252499560248,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.0,-0.6157009497424826,0,-1.2869447351376662,1.3059845719078267,1,-1.465529287633126,0,-0.11880619821508843,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
3.0,0.2608411952892077,0,1.3397067711598745,1.3059845719078267,1,-0.320283784426254,0,-0.10275617351272165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.0,-0.3130772738151918,2,-0.39996438231734954,0.425003519196753,1,1.1430854696714159,1,-0.10978538141156842,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2.0,0.40882017338581234,0,0.28624555600342827,0.425003519196753,1,1.1430854696714159,0,-0.11434265119932073,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,-0.08044365509575462,0,-0.11613306310086316,1.3059845719078267,1,-0.1294095338917753,0,-0.11115607695184354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,-0.6063689421147688,0,-0.9273532535496696,1.3059845719078267,1,-1.465529287633126,0,-0.11041801012246463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
0.0,1.1400496282145305,1,-0.6810429626167036,0.425003519196753,0,-0.320283784426254,1,-0.12550737641198903,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0.0,-0.6416972567053996,0,1.601097283986696,-0.45597753351432074,1,-0.1294095338917753,0,-0.04421458706182617,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1.0,0.007543845394118482,0,-0.5320360081893262,1.3059845719078267,1,1.4612092205622138,0,-0.11743550267481331,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0.0,-0.7016887343121312,0,-1.2485260745985591,1.3059845719078267,1,-1.465529287633126,0,-0.1151510101076881,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2.0,-0.8603328639832659,1,0.29079355943173374,1.3059845719078267,1,1.4612092205622138,1,-0.03698621827251208,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.0,-0.7736785074402092,0,-1.413630567476123,0.425003519196753,0,1.4612092205622138,0,-0.11763466356528064,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,0.8520905357022183,0,1.223253946535105,0.425003519196753,1,-0.320283784426254,0,-0.11216359675067825,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
3.0,-0.479053695193816,0,0.6294402883893756,-2.217939638936468,1,-0.7020322854952114,0,-0.08431621812474697,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,-0.5937040746200143,0,0.8591144615188031,-1.3369585862253945,1,-0.7020322854952114,0,-0.06913312906323796,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2.0,-0.9869815389308105,0,0.1669801503111539,-2.217939638936468,1,1.1430854696714159,0,0.026323514203101122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.231369988571444,2,0.7198617776021337,1.3059845719078267,1,-0.1294095338917753,1,-0.11809156207870568,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2.0,1.5026647817485526,0,-1.1867689754142003,0.425003519196753,1,1.1430854696714159,0,-0.12889311154993355,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.0,-0.8176722576851457,1,-1.1922744532484648,-2.217939638936468,1,1.1430854696714159,1,-0.1070908517170105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1.0,-0.9196577696165895,0,-0.4577718995771273,-0.45597753351432074,1,-0.1294095338917753,0,-0.05479354494959055,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,0.320166100922531,0,-0.4912835037856942,-0.45597753351432074,1,-1.465529287633126,0,-0.12017689375536356,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3.0,-0.3534048782063835,0,1.1669424830346382,-0.45597753351432074,1,-1.465529287633126,0,-0.08303924535645647,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1.0,1.8739453709368807,1,1.3924277056379952,1.3059845719078267,1,1.4612092205622138,1,-0.11815013881119607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.0,-1.0789684712611325,1,1.4000875008856675,0.425003519196753,1,-0.7020322854952114,1,0.44831029506386866,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.0,-0.6710264235353572,2,0.7966990986803474,0.425003519196753,0,-0.1294095338917753,1,-0.06069807958462184,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0.0,-0.494384850582203,0,1.2924314723656465,0.425003519196753,1,-1.465529287633126,0,-0.07003521074358997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
0.0,-0.257751800022317,0,-0.03630363450402739,1.3059845719078267,1,-0.1294095338917753,0,-0.10584902498821423,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
